Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
2021-04-05,15.35,16.35,15.0,15.35,15.43,5579.0,31.0,86075.0,5579.0,100.0,1.35,0.0
2021-04-06,15.05,16.1,14.75,15.25,15.62,4348.0,43.0,67931.0,4348.0,100.0,1.35,0.2
2021-04-07,14.75,16.0,14.75,16.0,15.7,18730.0,87.0,293995.0,18730.0,100.0,1.25,1.25
2021-04-08,16.6,16.7,15.2,16.4,16.39,11837.0,57.0,193953.0,11837.0,100.0,1.5,-0.2
2021-04-09,16.9,16.9,15.65,16.35,16.31,6211.0,31.0,101321.0,6211.0,100.0,1.25,-0.55
2021-04-12,16.35,16.35,15.55,15.55,15.63,3883.0,33.0,60680.0,3883.0,100.0,0.8,-0.8
2021-04-13,15.5,15.95,14.8,15.0,15.17,12888.0,45.0,195525.0,12888.0,100.0,1.15,-0.5
2021-04-15,14.45,15.75,14.25,14.25,14.34,46723.0,82.0,669969.0,46723.0,100.0,1.5,-0.2
2021-04-16,13.95,14.95,13.65,14.95,14.38,29344.0,54.0,421944.0,29344.0,100.0,1.3,1.0
2021-04-19,15.5,15.5,14.25,14.3,14.41,75926.0,102.0,1093900.0,75926.0,100.0,1.25,-1.2
2021-04-20,14.9,14.9,13.65,13.85,14.16,53741.0,77.0,761177.0,53741.0,100.0,1.25,-1.05
2021-04-22,13.9,14.5,13.45,14.4,14.39,28058.0,54.0,403870.0,28058.0,100.0,1.05,0.5
2021-04-23,14.9,15.05,14.4,15.0,14.98,10756.0,51.0,161079.0,10756.0,100.0,0.65,0.1
2021-04-26,15.0,15.0,14.25,14.4,14.55,11476.0,35.0,166974.0,11476.0,100.0,0.75,-0.6
2021-04-27,14.7,14.9,13.75,14.25,14.33,7772.0,43.0,111350.0,7421.0,95.48,1.15,-0.45
2021-04-28,14.55,14.65,13.55,13.85,13.92,13274.0,68.0,184818.0,11253.0,84.77,1.1,-0.7
2021-04-29,13.25,14.45,13.25,14.1,13.71,9299.0,40.0,127450.0,7296.0,78.46,1.2,0.85
2021-04-30,14.1,14.1,13.5,14.1,13.95,2294.0,17.0,31997.0,2293.0,99.96,0.6,0.0
2021-05-03,13.5,14.4,13.4,13.4,13.45,13856.0,57.0,186348.0,13639.0,98.43,1.0,-0.1
2021-05-04,13.4,14.0,12.73,13.14,13.03,34036.0,102.0,443652.0,28310.0,83.18,1.27,-0.26
2021-05-05,13.14,13.49,12.55,13.44,13.21,2878.0,39.0,38009.0,2733.0,94.96,0.94,0.3
2021-05-06,12.81,13.49,12.77,13.4,13.38,1048.0,22.0,14021.0,1048.0,100.0,0.72,0.59
2021-05-07,13.35,13.5,12.73,13.18,12.93,22737.0,108.0,293914.0,17074.0,75.09,0.77,-0.17
2021-05-10,13.24,13.83,12.7,12.98,13.34,16522.0,71.0,220396.0,11781.0,71.3,1.13,-0.26
2021-05-11,12.8,13.62,12.64,13.62,13.43,30494.0,91.0,409614.0,25502.0,83.63,0.98,0.82
2021-05-12,13.55,14.0,13.5,13.98,13.76,12332.0,57.0,169729.0,7879.0,63.89,0.5,0.43
2021-05-14,13.5,14.48,13.36,13.49,13.79,35746.0,105.0,493026.0,27237.0,76.2,1.12,-0.01
2021-05-17,14.0,14.15,13.62,13.97,14.01,14983.0,62.0,209843.0,11222.0,74.9,0.53,-0.03
2021-05-18,14.1,14.29,13.51,13.73,13.84,14317.0,76.0,198121.0,14084.0,98.37,0.78,-0.37
2021-05-19,13.15,14.2,13.05,13.19,13.27,40697.0,113.0,540006.0,30762.0,75.59,1.15,0.04
2021-05-20,13.6,13.6,13.05,13.47,13.29,5148.0,36.0,68393.0,3854.0,74.86,0.55,-0.13
2021-05-21,13.69,13.7,13.06,13.47,13.26,15980.0,70.0,211897.0,11509.0,72.02,0.64,-0.22
2021-05-24,13.35,13.79,13.25,13.67,13.66,9265.0,51.0,126589.0,7680.0,82.89,0.54,0.32
2021-05-25,13.2,13.93,13.2,13.34,13.46,19205.0,51.0,258491.0,16854.0,87.76,0.73,0.14
2021-05-26,13.5,13.76,13.0,13.07,13.17,26471.0,127.0,348565.0,22637.0,85.52,0.76,-0.43
2021-05-27,13.47,13.47,12.75,13.15,13.06,63349.0,91.0,827346.0,57032.0,90.03,0.72,-0.32
2021-05-28,13.45,13.75,12.6,13.44,13.11,35174.0,104.0,461061.0,29487.0,83.83,1.15,-0.01
2021-05-31,13.97,13.97,13.11,13.28,13.28,8283.0,66.0,109981.0,5405.0,65.25,0.86,-0.69
2021-06-01,13.49,13.5,12.71,12.92,13.03,13039.0,68.0,169919.0,11001.0,84.37,0.79,-0.57
